0.48,4.979,4.978,134.63
0.55981,4.979,4.978,224.38
0.65288,4.97,4.976,359
0.76143,4.979,4.976,359
0.88802,4.977,4.976,269.25
1.0357,4.979,4.976,359
1.2079,4.977,4.974,358.31
1.4087,4.977,4.974,358.88
1.6429,4.975,4.974,358
1.916,4.975,4.974,358
2.2346,4.975,4.97,358
2.6061,4.975,4.97,358
3.0394,4.971,4.966,358
3.5448,4.971,4.966,357.13
4.1341,4.967,4.963,357
4.8215,4.967,4.959,357
5.6231,4.963,4.955,357
6.558,4.957,4.949,356
7.6484,4.957,4.944,355.69
8.92,4.953,4.936,355
10.403,4.951,4.926,355
12.133,4.949,4.917,353
14.15,4.949,4.904,352
16.502,4.951,4.883,350
19.246,4.953,4.852,348
22.446,4.951,4.794,345
26.178,4.953,4.666,339.88
30.53,4.953,4.42,333
35.606,4.955,3.799,321
41.526,4.961,2.268,301
48.431,4.961,0.861,55
56.483,4.965,3.099,44.375
65.874,4.967,4.07,29.875
76.826,4.973,4.457,21
89.599,4.977,4.666,15
104.5,4.982,4.753,12
121.87,4.984,4.806,8
142.13,4.986,4.839,5.9375
165.76,4.988,4.863,4
193.32,4.99,4.889,2.75
225.46,4.992,4.902,1
262.95,4.994,4.911,358
306.67,4.992,4.917,356
357.66,4.994,4.928,355
417.12,4.992,4.932,353
486.47,4.984,4.935,350.5
567.35,4.982,4.943,347.75
661.68,4.967,4.95,345
771.7,4.959,4.965,341.13
900,4.945,5.054,337
